,Unnamed: 0,Unnamed: 0.1,Rowid,Timestamp,Anonymized_Vehicle_number,Vehicle_type,Unnamed: 0.2,Number_of_axles,Tollplaza_id,Tollplaza_code,Unnamed: 0.3,Type of Payment code,Vehicle Code
5985,5985,5985,5986,Thu Aug 19 23:02:30 2021,7107187,CAR,5985,7107187,4799,PCC3A370A,5985,,
5986,5986,5986,5987,Sat Aug 14 03:58:03 2021,3684906,CAR,5986,3684906,4107,PC7607A5D,5986,,
5987,5987,5987,5988,Thu Aug 19 13:36:17 2021,8722043,CAR,5987,8722043,4238,PCE0A2A2F,5987,,
5988,5988,5988,5989,Fri Jul 30 18:44:05 2021,6263885,CAR,5988,6263885,4541,PCC6A4CD8,5988,,
5989,5989,5989,5990,Tue Aug 10 00:44:30 2021,9246705,CAR,5989,9246705,4422,PCF514246,5989,,
5990,5990,5990,5991,Sat Aug 14 05:33:16 2021,6389742,TRUCK,5990,6389742,4339,PCDE1D204,5990,,
5991,5991,5991,5992,Sat Aug 14 12:51:58 2021,8984820,TRUCK,5991,8984820,4076,PC47B8825,5991,,
5992,5992,5992,5993,Sat Jul 31 02:50:31 2021,3973158,CAR,5992,3973158,4708,PC82D2552,5992,,
5993,5993,5993,5994,Thu Aug  5 13:42:48 2021,1926502,CAR,5993,1926502,4251,PCB30E45F,5993,,
5994,5994,5994,5995,Thu Aug  5 04:02:35 2021,359330,CAR,5994,359330,4168,PCBC064F8,5994,,
5995,5995,5995,5996,Thu Jul 29 18:30:00 2021,751524,VAN,5995,751524,4057,PC4B0DCD2,5995,,
5996,5996,5996,5997,Fri Aug 13 01:58:14 2021,9756984,CAR,5996,9756984,4959,PC4A7B00C,5996,,
5997,5997,5997,5998,Tue Aug 17 02:13:33 2021,4225678,TRUCK,5997,4225678,4271,PC28E44E2,5997,,
5998,5998,5998,5999,Tue Aug 10 01:22:15 2021,7440601,CAR,5998,7440601,4297,PCDE89544,5998,,
5999,5999,5999,6000,Tue Aug 17 01:42:50 2021,4654218,CAR,5999,4654218,4300,PC666483B,5999,,
6000,6000,6000,6001,Thu Aug  5 05:59:28 2021,5780010,CAR,6000,5780010,4242,PCECC4DE2,6000,,
6001,6001,6001,6002,Mon Aug 16 12:34:26 2021,3462151,CAR,6001,3462151,4659,PC5549650,6001,,
6002,6002,6002,6003,Fri Aug  6 15:10:50 2021,6939650,TRUCK,6002,6939650,5009,PC70886EC,6002,,
6003,6003,6003,6004,Fri Aug  6 20:39:17 2021,8368608,CAR,6003,8368608,4870,PC65485BB,6003,,
6004,6004,6004,6005,Sun Aug  8 21:34:00 2021,4211520,CAR,6004,4211520,4974,PCDEB8E32,6004,,
6005,6005,6005,6006,Mon Aug 16 07:31:55 2021,3292179,CAR,6005,3292179,4756,PC8AEC6E8,6005,,
6006,6006,6006,6007,Sun Aug 22 04:44:21 2021,7122258,TRUCK,6006,7122258,4350,PCEDD7E85,6006,,
6007,6007,6007,6008,Tue Aug 10 08:48:06 2021,5366950,CAR,6007,5366950,4900,PCFE8B604,6007,,
6008,6008,6008,6009,Sun Aug  8 03:55:15 2021,6974142,VAN,6008,6974142,4784,PCDB42B34,6008,,
6009,6009,6009,6010,Sat Aug 14 04:50:09 2021,2050329,CAR,6009,2050329,4815,PC19C02F1,6009,,
6010,6010,6010,6011,Mon Aug  9 15:38:37 2021,7541460,CAR,6010,7541460,4947,PCE4A44BE,6010,,
6011,6011,6011,6012,Thu Aug 12 07:05:46 2021,432452,VAN,6011,432452,4803,PC2BBEEDC,6011,,
6012,6012,6012,6013,Fri Aug 20 04:59:34 2021,9243130,CAR,6012,9243130,4992,PCFF0FEB0,6012,,
6013,6013,6013,6014,Tue Aug 17 09:36:57 2021,822914,CAR,6013,822914,4207,PC76EDF79,6013,,
6014,6014,6014,6015,Sun Aug 22 04:44:13 2021,9613657,VAN,6014,9613657,4477,PCA857A23,6014,,
6015,6015,6015,6016,Sat Aug  7 10:06:42 2021,6824462,CAR,6015,6824462,4587,PC576A3BA,6015,,
6016,6016,6016,6017,Fri Jul 30 17:41:26 2021,7632875,TRUCK,6016,7632875,4160,PC6DC0ACF,6016,,
6017,6017,6017,6018,Sun Aug 15 22:33:37 2021,5404429,VAN,6017,5404429,4788,PC00AE965,6017,,
6018,6018,6018,6019,Sun Aug 15 14:38:33 2021,2015043,VAN,6018,2015043,4657,PCC591410,6018,,
6019,6019,6019,6020,Sat Jul 31 04:21:58 2021,6565048,CAR,6019,6565048,4844,PCC48E3A8,6019,,
6020,6020,6020,6021,Sat Aug 14 21:08:30 2021,4003339,CAR,6020,4003339,4183,PCF5E7754,6020,,
6021,6021,6021,6022,Tue Aug  3 19:51:38 2021,5495796,CAR,6021,5495796,4369,PCD5CBB82,6021,,
6022,6022,6022,6023,Mon Aug 16 06:33:41 2021,9056213,CAR,6022,9056213,4876,PCDFCFF53,6022,,
6023,6023,6023,6024,Tue Aug 17 16:42:26 2021,3853157,CAR,6023,3853157,4757,PC126524C,6023,,
6024,6024,6024,6025,Sat Jul 31 01:56:16 2021,816572,TRUCK,6024,816572,4340,PC3A6DBC9,6024,,
6025,6025,6025,6026,Fri Aug 20 03:45:26 2021,1543003,CAR,6025,1543003,4558,PC575F591,6025,,
6026,6026,6026,6027,Wed Aug 18 15:33:09 2021,8500820,CAR,6026,8500820,4078,PC8473A64,6026,,
6027,6027,6027,6028,Tue Aug 17 22:09:45 2021,4369460,TRUCK,6027,4369460,4095,PC3E1512A,6027,,
6028,6028,6028,6029,Thu Aug  5 10:39:34 2021,1296429,CAR,6028,1296429,4662,PCB2463CF,6028,,
6029,6029,6029,6030,Mon Aug  2 01:07:25 2021,6776338,CAR,6029,6776338,4946,PCCF18BAF,6029,,
6030,6030,6030,6031,Wed Aug  4 08:16:55 2021,889851,VAN,6030,889851,4984,PCBABF130,6030,,
6031,6031,6031,6032,Sun Aug 22 18:42:11 2021,3783615,VAN,6031,3783615,4197,PCE32ED40,6031,,
6032,6032,6032,6033,Tue Aug  3 05:59:19 2021,6924838,CAR,6032,6924838,4834,PCB228987,6032,,
6033,6033,6033,6034,Thu Aug 19 18:18:02 2021,4219171,TRUCK,6033,4219171,4418,PCF6EECB2,6033,,
6034,6034,6034,6035,Sat Aug 21 11:01:36 2021,217253,CAR,6034,217253,4906,PC3D58C5E,6034,,
6035,6035,6035,6036,Tue Aug  3 17:26:24 2021,8386199,CAR,6035,8386199,4998,PCD9C5406,6035,,
6036,6036,6036,6037,Mon Aug 16 20:00:57 2021,2608171,TRUCK,6036,2608171,4171,PC36C9AE8,6036,,
6037,6037,6037,6038,Sat Aug 14 11:36:34 2021,9844286,CAR,6037,9844286,4130,PC9F22103,6037,,
6038,6038,6038,6039,Sun Aug  8 22:42:55 2021,1257187,CAR,6038,1257187,4494,PC1592ACA,6038,,
6039,6039,6039,6040,Tue Aug 17 11:02:07 2021,2252044,CAR,6039,2252044,4863,PCA8F9E50,6039,,
6040,6040,6040,6041,Wed Aug 18 12:59:25 2021,5486972,CAR,6040,5486972,4978,PCF0B5E85,6040,,
6041,6041,6041,6042,Wed Aug 11 15:07:18 2021,3993327,CAR,6041,3993327,4144,PCAC7E4C1,6041,,
6042,6042,6042,6043,Mon Aug  2 03:45:00 2021,3595645,CAR,6042,3595645,4929,PC9E503B6,6042,,
6043,6043,6043,6044,Sun Aug  1 22:11:57 2021,3131291,CAR,6043,3131291,4177,PC9194382,6043,,
6044,6044,6044,6045,Tue Aug 17 18:05:10 2021,7421119,VAN,6044,7421119,4459,PCD9CAD56,6044,,
6045,6045,6045,6046,Sat Aug  7 17:15:10 2021,5923851,CAR,6045,5923851,4472,PC303DD56,6045,,
6046,6046,6046,6047,Mon Aug  9 16:18:29 2021,1536084,CAR,6046,1536084,4701,PCD5F2808,6046,,
6047,6047,6047,6048,Fri Aug  6 02:35:11 2021,7423774,TRUCK,6047,7423774,4435,PC3E78C17,6047,,
6048,6048,6048,6049,Sat Aug 21 18:52:18 2021,6298074,TRUCK,6048,6298074,4985,PCCA71D2C,6048,,
6049,6049,6049,6050,Sat Jul 31 18:49:24 2021,4586120,CAR,6049,4586120,4454,PC94C0945,6049,,
6050,6050,6050,6051,Fri Aug  6 01:34:09 2021,6989397,CAR,6050,6989397,4098,PC89C0554,6050,,
6051,6051,6051,6052,Fri Jul 30 07:06:19 2021,7612122,CAR,6051,7612122,4511,PCFBEFA9E,6051,,
6052,6052,6052,6053,Tue Aug 10 12:10:39 2021,9211207,CAR,6052,9211207,4828,PCF712D1A,6052,,
6053,6053,6053,6054,Sun Aug 22 02:24:14 2021,3901152,CAR,6053,3901152,4376,PCA283923,6053,,
6054,6054,6054,6055,Mon Aug 16 02:58:14 2021,2477977,CAR,6054,2477977,4661,PC1585DF2,6054,,
6055,6055,6055,6056,Sun Aug 15 08:38:53 2021,6806988,CAR,6055,6806988,4045,PCE952492,6055,,
6056,6056,6056,6057,Sun Aug 15 19:26:44 2021,6130826,CAR,6056,6130826,4863,PCA8F9E50,6056,,
6057,6057,6057,6058,Sun Aug  1 04:10:16 2021,1393572,CAR,6057,1393572,4667,PCD540B2F,6057,,
6058,6058,6058,6059,Wed Aug 18 03:13:34 2021,5604081,CAR,6058,5604081,4860,PCF4A2DA9,6058,,
6059,6059,6059,6060,Fri Aug 20 07:39:19 2021,2910601,CAR,6059,2910601,4517,PC9AF321D,6059,,
6060,6060,6060,6061,Tue Aug  3 18:57:05 2021,6817195,VAN,6060,6817195,4977,PCB077F18,6060,,
6061,6061,6061,6062,Fri Aug  6 08:30:19 2021,5268094,VAN,6061,5268094,4994,PC09C5F59,6061,,
6062,6062,6062,6063,Fri Aug 20 10:53:21 2021,6273700,CAR,6062,6273700,4264,PC9DFEBB0,6062,,
6063,6063,6063,6064,Sun Aug 15 10:18:56 2021,2861974,VAN,6063,2861974,4171,PC36C9AE8,6063,,
6064,6064,6064,6065,Fri Aug 13 16:54:53 2021,2284913,CAR,6064,2284913,4319,PCAD79413,6064,,
6065,6065,6065,6066,Sat Aug 21 13:14:58 2021,1119115,TRUCK,6065,1119115,4213,PCDD316EB,6065,,
6066,6066,6066,6067,Sat Aug 21 00:21:43 2021,6539218,VAN,6066,6539218,4437,PCBE6CB59,6066,,
6067,6067,6067,6068,Mon Aug  9 12:18:16 2021,4900727,CAR,6067,4900727,4057,PC4B0DCD2,6067,,
6068,6068,6068,6069,Thu Jul 29 23:05:03 2021,3262246,CAR,6068,3262246,4079,PCF1366ED,6068,,
6069,6069,6069,6070,Wed Aug  4 22:15:30 2021,3085342,VAN,6069,3085342,4603,PC485BE5B,6069,,
6070,6070,6070,6071,Sat Jul 31 14:38:41 2021,4772864,CAR,6070,4772864,4539,PC684859B,6070,,
6071,6071,6071,6072,Tue Aug  3 12:26:02 2021,7449750,CAR,6071,7449750,4214,PC538125F,6071,,
6072,6072,6072,6073,Wed Aug 18 18:09:16 2021,1900910,TRUCK,6072,1900910,4926,PCCBCFEDE,6072,,
6073,6073,6073,6074,Sun Aug 15 09:23:50 2021,3112887,CAR,6073,3112887,4768,PC7BEFC3B,6073,,
6074,6074,6074,6075,Sun Aug  1 14:42:19 2021,97520,TRUCK,6074,97520,4146,PCF91266E,6074,,
6075,6075,6075,6076,Thu Aug  5 10:29:04 2021,7982823,CAR,6075,7982823,4925,PCE5E04A2,6075,,
6076,6076,6076,6077,Tue Aug 17 10:31:39 2021,2514597,CAR,6076,2514597,4633,PC974552B,6076,,
6077,6077,6077,6078,Sat Aug  7 12:26:48 2021,8239378,TRUCK,6077,8239378,4771,PC71FE98A,6077,,
6078,6078,6078,6079,Mon Aug  9 17:22:06 2021,2072565,VAN,6078,2072565,4097,PCB1B5BEC,6078,,
6079,6079,6079,6080,Tue Aug  3 19:52:35 2021,6962790,CAR,6079,6962790,4328,PC3777B8E,6079,,
6080,6080,6080,6081,Sat Aug  7 17:42:12 2021,3212303,CAR,6080,3212303,4114,PC4CD2B81,6080,,
6081,6081,6081,6082,Mon Aug 16 11:56:21 2021,4855453,CAR,6081,4855453,4572,PCC9756B2,6081,,
6082,6082,6082,6083,Mon Aug  2 08:57:30 2021,2827646,TRUCK,6082,2827646,4763,PCC62D342,6082,,
6083,6083,6083,6084,Wed Aug  4 07:36:42 2021,2908184,CAR,6083,2908184,4834,PCB228987,6083,,
6084,6084,6084,6085,Mon Aug  2 10:10:54 2021,6267876,CAR,6084,6267876,4914,PC2F353E1,6084,,
6085,6085,6085,6086,Mon Aug  9 12:50:38 2021,8629265,CAR,6085,8629265,4731,PCFFC2992,6085,,
6086,6086,6086,6087,Tue Aug  3 13:44:22 2021,3899252,TRUCK,6086,3899252,4389,PC7688C61,6086,,
6087,6087,6087,6088,Sat Jul 31 17:09:39 2021,6440793,CAR,6087,6440793,4462,PCE29AA1A,6087,,
6088,6088,6088,6089,Wed Aug 18 06:52:41 2021,3607176,TRUCK,6088,3607176,4127,PCA2D76A5,6088,,
6089,6089,6089,6090,Sun Aug 22 08:13:56 2021,9406164,CAR,6089,9406164,4549,PC2F1A066,6089,,
6090,6090,6090,6091,Sat Aug  7 23:53:15 2021,4195093,VAN,6090,4195093,4803,PC2BBEEDC,6090,,
6091,6091,6091,6092,Fri Aug 13 16:38:22 2021,1554419,CAR,6091,1554419,4094,PC53A52CB,6091,,
6092,6092,6092,6093,Mon Aug  2 09:11:44 2021,7595061,CAR,6092,7595061,4886,PC4D892D7,6092,,
6093,6093,6093,6094,Sat Jul 31 06:42:00 2021,4566898,TRUCK,6093,4566898,4961,PC92C5115,6093,,
6094,6094,6094,6095,Sat Jul 31 20:19:31 2021,8474663,TRUCK,6094,8474663,4448,PC19F3DBB,6094,,
6095,6095,6095,6096,Wed Aug 11 00:28:57 2021,8838928,CAR,6095,8838928,4861,PC670F1AC,6095,,
6096,6096,6096,6097,Tue Aug  3 14:38:48 2021,618958,CAR,6096,618958,4630,PCA26D872,6096,,
6097,6097,6097,6098,Fri Aug  6 15:07:04 2021,6380265,TRUCK,6097,6380265,4096,PCFA4F864,6097,,
6098,6098,6098,6099,Fri Aug 20 07:58:02 2021,5294457,CAR,6098,5294457,4747,PC5E524A1,6098,,
6099,6099,6099,6100,Sat Aug  7 15:09:17 2021,8412969,CAR,6099,8412969,4995,PCBE6ABE5,6099,,
6100,6100,6100,6101,Wed Aug 18 14:35:15 2021,1021720,CAR,6100,1021720,4057,PC4B0DCD2,6100,,
6101,6101,6101,6102,Thu Aug 12 19:15:39 2021,1166293,TRUCK,6101,1166293,4726,PCF6540C0,6101,,
6102,6102,6102,6103,Thu Aug 19 08:51:47 2021,7821143,CAR,6102,7821143,4640,PCC993FB3,6102,,
6103,6103,6103,6104,Thu Aug  5 08:20:32 2021,6158553,TRUCK,6103,6158553,4230,PC19CE0DB,6103,,
6104,6104,6104,6105,Thu Aug 19 08:19:51 2021,5597049,CAR,6104,5597049,4592,PC627AA14,6104,,
6105,6105,6105,6106,Wed Aug  4 18:12:17 2021,141980,CAR,6105,141980,4171,PC36C9AE8,6105,,
6106,6106,6106,6107,Wed Aug 11 21:57:50 2021,8480410,CAR,6106,8480410,4519,PC92A6471,6106,,
6107,6107,6107,6108,Fri Jul 30 18:30:37 2021,3662329,TRUCK,6107,3662329,4943,PC0A5DC1F,6107,,
6108,6108,6108,6109,Sat Jul 31 13:51:27 2021,9100177,VAN,6108,9100177,4604,PC0553E32,6108,,
6109,6109,6109,6110,Wed Aug 11 18:42:03 2021,1738728,CAR,6109,1738728,4447,PC6B030C6,6109,,
6110,6110,6110,6111,Sat Aug 21 00:42:31 2021,3007769,CAR,6110,3007769,4817,PCFF02057,6110,,
6111,6111,6111,6112,Sun Aug  8 18:06:49 2021,60878,VAN,6111,60878,4491,PCA52F720,6111,,
6112,6112,6112,6113,Wed Aug 11 16:54:26 2021,1422794,CAR,6112,1422794,4849,PCF764517,6112,,
6113,6113,6113,6114,Tue Aug 10 21:58:07 2021,2140887,CAR,6113,2140887,4825,PC8B8C482,6113,,
6114,6114,6114,6115,Tue Aug 17 11:44:24 2021,4560507,CAR,6114,4560507,4559,PC93AAEC9,6114,,
6115,6115,6115,6116,Thu Jul 29 16:15:57 2021,2287361,CAR,6115,2287361,4800,PCA4DF48A,6115,,
6116,6116,6116,6117,Wed Aug 18 02:36:19 2021,5302308,CAR,6116,5302308,4201,PC0E22DEA,6116,,
6117,6117,6117,6118,Thu Jul 29 20:30:36 2021,1490219,CAR,6117,1490219,4923,PC8A7A22A,6117,,
6118,6118,6118,6119,Thu Aug 12 04:57:59 2021,2314784,TRUCK,6118,2314784,4127,PCA2D76A5,6118,,
6119,6119,6119,6120,Wed Aug  4 06:22:57 2021,4363043,CAR,6119,4363043,4585,PCF3AE602,6119,,
6120,6120,6120,6121,Fri Aug 13 05:09:02 2021,1255712,CAR,6120,1255712,4758,PCCE12794,6120,,
6121,6121,6121,6122,Thu Aug 19 07:43:54 2021,9790326,CAR,6121,9790326,4015,PC524833E,6121,,
6122,6122,6122,6123,Sun Aug 15 05:31:49 2021,2338995,CAR,6122,2338995,4859,PC685B3B1,6122,,
6123,6123,6123,6124,Sat Aug  7 09:00:33 2021,7644672,TRUCK,6123,7644672,4200,PCBA86754,6123,,
6124,6124,6124,6125,Sun Aug 22 03:02:11 2021,2568249,CAR,6124,2568249,4063,PC7667A3E,6124,,
6125,6125,6125,6126,Tue Aug 17 11:48:08 2021,29896,CAR,6125,29896,4832,PC34ECAB5,6125,,
6126,6126,6126,6127,Sun Aug 22 17:23:34 2021,5995749,VAN,6126,5995749,4176,PC11E9595,6126,,
6127,6127,6127,6128,Thu Aug  5 12:45:50 2021,6501186,CAR,6127,6501186,4169,PC2890582,6127,,
6128,6128,6128,6129,Sun Aug  8 19:34:05 2021,4296383,CAR,6128,4296383,4162,PC51A39A7,6128,,
6129,6129,6129,6130,Thu Jul 29 18:39:27 2021,8014982,VAN,6129,8014982,4594,PC59414DA,6129,,
6130,6130,6130,6131,Sat Aug 14 18:38:01 2021,843641,CAR,6130,843641,4491,PCA52F720,6130,,
6131,6131,6131,6132,Tue Aug  3 09:00:49 2021,1861758,CAR,6131,1861758,4632,PCC1FFE5B,6131,,
6132,6132,6132,6133,Sun Aug  1 00:04:36 2021,2308749,CAR,6132,2308749,4049,PC4779D38,6132,,
6133,6133,6133,6134,Wed Aug  4 04:48:46 2021,6593300,CAR,6133,6593300,4669,PC36675CE,6133,,
6134,6134,6134,6135,Thu Aug 19 04:59:23 2021,8210088,CAR,6134,8210088,4870,PC65485BB,6134,,
6135,6135,6135,6136,Mon Aug 16 00:04:05 2021,2618082,CAR,6135,2618082,4415,PC5E202FC,6135,,
6136,6136,6136,6137,Fri Aug 13 18:47:21 2021,4901571,TRUCK,6136,4901571,4456,PC8DFF744,6136,,
6137,6137,6137,6138,Mon Aug  2 12:00:31 2021,2758267,CAR,6137,2758267,4888,PC46C55B4,6137,,
6138,6138,6138,6139,Sat Jul 31 01:39:25 2021,7689792,TRUCK,6138,7689792,4116,PCCA836C9,6138,,
6139,6139,6139,6140,Mon Aug  9 15:44:10 2021,7327060,CAR,6139,7327060,4786,PCB7F1F8A,6139,,
6140,6140,6140,6141,Sun Aug 15 19:38:52 2021,3520254,CAR,6140,3520254,4907,PCCEEF65A,6140,,
6141,6141,6141,6142,Sat Aug 21 21:28:11 2021,513821,CAR,6141,513821,4667,PCD540B2F,6141,,
6142,6142,6142,6143,Fri Jul 30 14:04:33 2021,8408693,CAR,6142,8408693,4329,PCF9CCB5A,6142,,
6143,6143,6143,6144,Thu Jul 29 19:42:32 2021,166208,CAR,6143,166208,4797,PCE2D63A7,6143,,
6144,6144,6144,6145,Mon Aug 16 01:06:40 2021,8346480,TRUCK,6144,8346480,4962,PCF858E11,6144,,
6145,6145,6145,6146,Fri Aug 20 19:08:36 2021,5499073,CAR,6145,5499073,4254,PC0C0EE22,6145,,
6146,6146,6146,6147,Tue Aug 10 08:40:04 2021,2958137,CAR,6146,2958137,4909,PCDED6F20,6146,,
6147,6147,6147,6148,Tue Aug 17 04:56:04 2021,2919708,CAR,6147,2919708,4465,PCA227C6B,6147,,
6148,6148,6148,6149,Sat Aug 14 05:03:47 2021,7393062,CAR,6148,7393062,4966,PC4E6422C,6148,,
6149,6149,6149,6150,Sat Aug 21 03:41:29 2021,8575479,CAR,6149,8575479,4166,PCE450C55,6149,,
6150,6150,6150,6151,Fri Jul 30 14:57:34 2021,5190940,TRUCK,6150,5190940,4926,PCCBCFEDE,6150,,
6151,6151,6151,6152,Thu Aug  5 22:53:20 2021,2443845,CAR,6151,2443845,4160,PC6DC0ACF,6151,,
6152,6152,6152,6153,Wed Aug  4 09:38:51 2021,6719584,CAR,6152,6719584,4891,PC57036DA,6152,,
6153,6153,6153,6154,Tue Aug  3 16:28:00 2021,7121881,TRUCK,6153,7121881,4890,PCAFC8A56,6153,,
6154,6154,6154,6155,Mon Aug  2 13:02:20 2021,9259801,TRUCK,6154,9259801,4884,PC3FB1BB6,6154,,
6155,6155,6155,6156,Sun Aug  1 13:20:31 2021,4165136,CAR,6155,4165136,4516,PCF7F25B7,6155,,
6156,6156,6156,6157,Sun Aug 15 17:54:26 2021,3116865,VAN,6156,3116865,4533,PC8DA1D3B,6156,,
6157,6157,6157,6158,Fri Aug 13 13:29:52 2021,7354010,TRUCK,6157,7354010,4277,PC010D2A9,6157,,
6158,6158,6158,6159,Tue Aug  3 12:23:46 2021,6919642,CAR,6158,6919642,4160,PC6DC0ACF,6158,,
6159,6159,6159,6160,Sat Jul 31 14:53:24 2021,8721556,CAR,6159,8721556,4903,PCC3BCE65,6159,,
6160,6160,6160,6161,Thu Aug 19 23:49:01 2021,4927270,CAR,6160,4927270,4319,PCAD79413,6160,,
6161,6161,6161,6162,Thu Aug 12 11:22:31 2021,9413440,CAR,6161,9413440,4230,PC19CE0DB,6161,,
6162,6162,6162,6163,Thu Aug 12 12:07:05 2021,6673806,TRUCK,6162,6673806,4748,PCF2ECD29,6162,,
6163,6163,6163,6164,Fri Aug 13 19:30:45 2021,1543542,CAR,6163,1543542,4898,PC0AE9E1B,6163,,
6164,6164,6164,6165,Sat Aug  7 13:38:53 2021,8543678,CAR,6164,8543678,4637,PCE9C770E,6164,,
6165,6165,6165,6166,Tue Aug 17 21:25:08 2021,8339200,CAR,6165,8339200,4137,PC4FA703F,6165,,
6166,6166,6166,6167,Sun Aug  8 12:23:24 2021,9888402,VAN,6166,9888402,4237,PC51D1059,6166,,
6167,6167,6167,6168,Sat Aug 21 16:51:35 2021,4895787,CAR,6167,4895787,4331,PC47300D9,6167,,
6168,6168,6168,6169,Fri Aug 13 22:40:59 2021,6550602,CAR,6168,6550602,4507,PC11DCA73,6168,,
6169,6169,6169,6170,Thu Aug 12 11:13:47 2021,3752956,CAR,6169,3752956,4215,PC4C76F48,6169,,
6170,6170,6170,6171,Tue Aug 17 11:51:06 2021,5665463,CAR,6170,5665463,4226,PCDC5C9E2,6170,,
6171,6171,6171,6172,Tue Aug 10 09:25:42 2021,9351862,CAR,6171,9351862,4271,PC28E44E2,6171,,
6172,6172,6172,6173,Thu Jul 29 13:23:44 2021,5515218,TRUCK,6172,5515218,4530,PCA33A9A8,6172,,
6173,6173,6173,6174,Sun Aug 22 01:43:43 2021,9567046,CAR,6173,9567046,4010,PC3A7AACB,6173,,
6174,6174,6174,6175,Fri Aug 13 07:00:49 2021,1652645,TRUCK,6174,1652645,4079,PCF1366ED,6174,,
6175,6175,6175,6176,Tue Aug  3 04:14:42 2021,8601332,TRUCK,6175,8601332,4154,PC2C2EF9E,6175,,
6176,6176,6176,6177,Mon Aug  2 05:11:59 2021,801406,CAR,6176,801406,4241,PC7241796,6176,,
6177,6177,6177,6178,Fri Jul 30 07:25:33 2021,7095860,CAR,6177,7095860,4339,PCDE1D204,6177,,
6178,6178,6178,6179,Fri Aug  6 23:36:38 2021,178705,CAR,6178,178705,4121,PCEC57A8E,6178,,
6179,6179,6179,6180,Mon Aug 16 19:55:39 2021,9049473,TRUCK,6179,9049473,4559,PC93AAEC9,6179,,
6180,6180,6180,6181,Wed Aug 18 14:36:29 2021,3785849,CAR,6180,3785849,4421,PCED2DB6F,6180,,
6181,6181,6181,6182,Wed Aug  4 17:09:17 2021,5569548,CAR,6181,5569548,4043,PC134F258,6181,,
6182,6182,6182,6183,Wed Aug 18 17:44:41 2021,4681914,CAR,6182,4681914,4456,PC8DFF744,6182,,
6183,6183,6183,6184,Sun Aug  1 08:58:00 2021,1771202,CAR,6183,1771202,4528,PC1269226,6183,,
6184,6184,6184,6185,Wed Aug 11 19:53:36 2021,1256221,CAR,6184,1256221,4522,PC0A326BE,6184,,
6185,6185,6185,6186,Sat Aug 14 16:33:17 2021,3320060,TRUCK,6185,3320060,4871,PC397AFA3,6185,,
6186,6186,6186,6187,Wed Aug 11 12:50:15 2021,9378511,CAR,6186,9378511,4983,PCC3E4ADA,6186,,
6187,6187,6187,6188,Mon Aug  9 19:58:15 2021,8445696,CAR,6187,8445696,4731,PCFFC2992,6187,,
6188,6188,6188,6189,Fri Jul 30 09:15:11 2021,170189,CAR,6188,170189,4110,PCF891CEB,6188,,
6189,6189,6189,6190,Tue Aug  3 08:28:08 2021,1645209,CAR,6189,1645209,4314,PC7E9E8F3,6189,,
6190,6190,6190,6191,Sat Aug 14 08:27:23 2021,7226078,TRUCK,6190,7226078,4730,PC7DC0964,6190,,
6191,6191,6191,6192,Fri Aug  6 04:45:32 2021,2926167,TRUCK,6191,2926167,4131,PC4C9B108,6191,,
6192,6192,6192,6193,Tue Aug 10 07:49:27 2021,2300290,VAN,6192,2300290,4711,PC340B4DE,6192,,
6193,6193,6193,6194,Mon Aug 16 20:53:14 2021,3585516,CAR,6193,3585516,4682,PCBB02F92,6193,,
6194,6194,6194,6195,Mon Aug  2 12:04:46 2021,2759058,CAR,6194,2759058,4338,PC6203962,6194,,
6195,6195,6195,6196,Fri Aug 13 22:51:05 2021,9951011,TRUCK,6195,9951011,4126,PC74CE451,6195,,
6196,6196,6196,6197,Fri Aug 20 07:21:29 2021,3131494,TRUCK,6196,3131494,4256,PC9DD0BBD,6196,,
6197,6197,6197,6198,Sat Aug 14 12:33:39 2021,5423456,CAR,6197,5423456,4644,PC411FDC0,6197,,
6198,6198,6198,6199,Sat Aug 14 21:37:14 2021,8496463,CAR,6198,8496463,4729,PC5170BF4,6198,,
6199,6199,6199,6200,Wed Aug  4 17:40:14 2021,1486800,CAR,6199,1486800,4633,PC974552B,6199,,
6200,6200,6200,6201,Thu Aug 19 13:15:27 2021,7679427,CAR,6200,7679427,4680,PCC422F4D,6200,,
6201,6201,6201,6202,Wed Aug 18 18:56:57 2021,6679017,CAR,6201,6679017,4815,PC19C02F1,6201,,
6202,6202,6202,6203,Fri Aug 13 04:43:51 2021,1370073,CAR,6202,1370073,4855,PC03C5C15,6202,,
6203,6203,6203,6204,Mon Aug  2 01:17:11 2021,9720785,CAR,6203,9720785,4625,PC186BCA8,6203,,
6204,6204,6204,6205,Fri Aug 20 01:23:44 2021,3571822,CAR,6204,3571822,4329,PCF9CCB5A,6204,,
6205,6205,6205,6206,Mon Aug  2 06:56:58 2021,2731933,CAR,6205,2731933,4801,PC119E3A6,6205,,
6206,6206,6206,6207,Fri Aug 20 19:15:53 2021,2837696,CAR,6206,2837696,4509,PCA2E8463,6206,,
6207,6207,6207,6208,Sat Aug 14 14:44:48 2021,1264138,VAN,6207,1264138,4404,PCE03E8B1,6207,,
6208,6208,6208,6209,Fri Aug  6 05:31:16 2021,3086638,CAR,6208,3086638,4890,PCAFC8A56,6208,,
6209,6209,6209,6210,Wed Aug 18 08:04:31 2021,1583174,CAR,6209,1583174,4512,PC4B1BAF3,6209,,
6210,6210,6210,6211,Fri Jul 30 08:49:23 2021,6685658,CAR,6210,6685658,4112,PCEA652A8,6210,,
